index,train_mask,holdout_mask,time_utc,station_id
21168,True,False,2021-09-19 01:00:00+00:00,DL011
21169,True,False,2021-09-19 02:00:00+00:00,DL011
21170,True,False,2021-09-19 03:00:00+00:00,DL011
21171,True,False,2021-09-19 04:00:00+00:00,DL011
21172,True,False,2021-09-19 05:00:00+00:00,DL011
21173,True,False,2021-09-19 06:00:00+00:00,DL011
21174,True,False,2021-09-19 07:00:00+00:00,DL011
21175,True,False,2021-09-19 08:00:00+00:00,DL011
21176,True,False,2021-09-19 09:00:00+00:00,DL011
21177,True,False,2021-09-19 10:00:00+00:00,DL011
21178,True,False,2021-09-19 11:00:00+00:00,DL011
21179,True,False,2021-09-19 12:00:00+00:00,DL011
21180,True,False,2021-09-19 13:00:00+00:00,DL011
21181,True,False,2021-09-19 14:00:00+00:00,DL011
21182,True,False,2021-09-19 15:00:00+00:00,DL011
21183,True,False,2021-09-19 16:00:00+00:00,DL011
21184,True,False,2021-09-19 17:00:00+00:00,DL011
21185,True,False,2021-09-19 18:00:00+00:00,DL011
21186,True,False,2021-09-19 19:00:00+00:00,DL011
21187,True,False,2021-09-19 20:00:00+00:00,DL011
21188,True,False,2021-09-19 21:00:00+00:00,DL011
21189,True,False,2021-09-19 22:00:00+00:00,DL011
21190,True,False,2021-09-19 23:00:00+00:00,DL011
21191,True,False,2021-09-20 00:00:00+00:00,DL011
21192,True,False,2021-09-20 01:00:00+00:00,DL011
21193,True,False,2021-09-20 02:00:00+00:00,DL011
21194,True,False,2021-09-20 03:00:00+00:00,DL011
21195,True,False,2021-09-20 04:00:00+00:00,DL011
21196,True,False,2021-09-20 05:00:00+00:00,DL011
21197,True,False,2021-09-20 06:00:00+00:00,DL011
21198,True,False,2021-09-20 07:00:00+00:00,DL011
21199,True,False,2021-09-20 08:00:00+00:00,DL011
21200,True,False,2021-09-20 09:00:00+00:00,DL011
21201,True,False,2021-09-20 10:00:00+00:00,DL011
21202,True,False,2021-09-20 11:00:00+00:00,DL011
21203,True,False,2021-09-20 12:00:00+00:00,DL011
21204,True,False,2021-09-20 13:00:00+00:00,DL011
21205,True,False,2021-09-20 14:00:00+00:00,DL011
21206,True,False,2021-09-20 15:00:00+00:00,DL011
21207,True,False,2021-09-20 16:00:00+00:00,DL011
21208,True,False,2021-09-20 17:00:00+00:00,DL011
21209,True,False,2021-09-20 18:00:00+00:00,DL011
21210,True,False,2021-09-20 19:00:00+00:00,DL011
21211,True,False,2021-09-20 20:00:00+00:00,DL011
21212,True,False,2021-09-20 21:00:00+00:00,DL011
21213,True,False,2021-09-20 22:00:00+00:00,DL011
21214,True,False,2021-09-20 23:00:00+00:00,DL011
21215,True,False,2021-09-21 00:00:00+00:00,DL011
21216,True,False,2021-09-21 01:00:00+00:00,DL011
21217,True,False,2021-09-21 02:00:00+00:00,DL011
21218,True,False,2021-09-21 03:00:00+00:00,DL011
21219,True,False,2021-09-21 04:00:00+00:00,DL011
21220,True,False,2021-09-21 05:00:00+00:00,DL011
21221,True,False,2021-09-21 06:00:00+00:00,DL011
21222,True,False,2021-09-21 07:00:00+00:00,DL011
21223,True,False,2021-09-21 08:00:00+00:00,DL011
21224,True,False,2021-09-21 09:00:00+00:00,DL011
21225,True,False,2021-09-21 10:00:00+00:00,DL011
21226,True,False,2021-09-21 11:00:00+00:00,DL011
21227,True,False,2021-09-21 12:00:00+00:00,DL011
21228,True,False,2021-09-21 13:00:00+00:00,DL011
21229,True,False,2021-09-21 14:00:00+00:00,DL011
21230,True,False,2021-09-21 15:00:00+00:00,DL011
21231,True,False,2021-09-21 16:00:00+00:00,DL011
21232,True,False,2021-09-21 17:00:00+00:00,DL011
21233,True,False,2021-09-21 18:00:00+00:00,DL011
21234,True,False,2021-09-21 19:00:00+00:00,DL011
21235,True,False,2021-09-21 20:00:00+00:00,DL011
21236,True,False,2021-09-21 21:00:00+00:00,DL011
21237,True,False,2021-09-21 22:00:00+00:00,DL011
21238,True,False,2021-09-21 23:00:00+00:00,DL011
21239,True,False,2021-09-22 00:00:00+00:00,DL011
21240,True,False,2021-09-22 01:00:00+00:00,DL011
21241,True,False,2021-09-22 02:00:00+00:00,DL011
21242,True,False,2021-09-22 03:00:00+00:00,DL011
21243,True,False,2021-09-22 04:00:00+00:00,DL011
21244,True,False,2021-09-22 05:00:00+00:00,DL011
21245,True,False,2021-09-22 06:00:00+00:00,DL011
21246,True,False,2021-09-22 07:00:00+00:00,DL011
21247,True,False,2021-09-22 08:00:00+00:00,DL011
21248,True,False,2021-09-22 09:00:00+00:00,DL011
21249,True,False,2021-09-22 10:00:00+00:00,DL011
21250,True,False,2021-09-22 11:00:00+00:00,DL011
21251,True,False,2021-09-22 12:00:00+00:00,DL011
21252,True,False,2021-09-22 13:00:00+00:00,DL011
21253,True,False,2021-09-22 14:00:00+00:00,DL011
21254,True,False,2021-09-22 16:00:00+00:00,DL011
21255,True,False,2021-09-22 17:00:00+00:00,DL011
21256,True,False,2021-09-22 18:00:00+00:00,DL011
21257,True,False,2021-09-22 19:00:00+00:00,DL011
21258,True,False,2021-09-22 20:00:00+00:00,DL011
21259,True,False,2021-09-22 21:00:00+00:00,DL011
21260,True,False,2021-09-22 22:00:00+00:00,DL011
21261,True,False,2021-09-22 23:00:00+00:00,DL011
21262,True,False,2021-09-23 00:00:00+00:00,DL011
21263,True,False,2021-09-23 01:00:00+00:00,DL011
21264,True,False,2021-09-23 02:00:00+00:00,DL011
21265,True,False,2021-09-23 03:00:00+00:00,DL011
21266,True,False,2021-09-23 04:00:00+00:00,DL011
21267,True,False,2021-09-23 05:00:00+00:00,DL011
21268,True,False,2021-09-23 06:00:00+00:00,DL011
21269,True,False,2021-09-23 07:00:00+00:00,DL011
21270,True,False,2021-09-23 08:00:00+00:00,DL011
21271,True,False,2021-09-23 09:00:00+00:00,DL011
21272,True,False,2021-09-23 10:00:00+00:00,DL011
21273,True,False,2021-09-23 11:00:00+00:00,DL011
21274,True,False,2021-09-23 12:00:00+00:00,DL011
21275,True,False,2021-09-23 13:00:00+00:00,DL011
21276,True,False,2021-09-23 14:00:00+00:00,DL011
21277,True,False,2021-09-23 15:00:00+00:00,DL011
21278,True,False,2021-09-23 16:00:00+00:00,DL011
21279,True,False,2021-09-23 17:00:00+00:00,DL011
21280,True,False,2021-09-23 18:00:00+00:00,DL011
21281,True,False,2021-09-23 19:00:00+00:00,DL011
21282,True,False,2021-09-23 20:00:00+00:00,DL011
21283,True,False,2021-09-23 21:00:00+00:00,DL011
21284,True,False,2021-09-23 22:00:00+00:00,DL011
21285,True,False,2021-09-23 23:00:00+00:00,DL011
21286,True,False,2021-09-24 00:00:00+00:00,DL011
21287,True,False,2021-09-24 01:00:00+00:00,DL011
21288,True,False,2021-09-24 02:00:00+00:00,DL011
21289,True,False,2021-09-24 03:00:00+00:00,DL011
21290,True,False,2021-09-24 04:00:00+00:00,DL011
21291,True,False,2021-09-24 05:00:00+00:00,DL011
21292,True,False,2021-09-24 06:00:00+00:00,DL011
21293,True,False,2021-09-24 07:00:00+00:00,DL011
21294,True,False,2021-09-24 08:00:00+00:00,DL011
21295,True,False,2021-09-24 09:00:00+00:00,DL011
21296,True,False,2021-09-24 10:00:00+00:00,DL011
21297,True,False,2021-09-24 11:00:00+00:00,DL011
21298,True,False,2021-09-24 12:00:00+00:00,DL011
21299,True,False,2021-09-24 13:00:00+00:00,DL011
21300,True,False,2021-09-24 14:00:00+00:00,DL011
21301,True,False,2021-09-24 15:00:00+00:00,DL011
21302,True,False,2021-09-24 16:00:00+00:00,DL011
21303,True,False,2021-09-24 17:00:00+00:00,DL011
21304,True,False,2021-09-24 18:00:00+00:00,DL011
21305,True,False,2021-09-24 19:00:00+00:00,DL011
21306,True,False,2021-09-24 20:00:00+00:00,DL011
21307,True,False,2021-09-24 21:00:00+00:00,DL011
21308,True,False,2021-09-24 22:00:00+00:00,DL011
21309,True,False,2021-09-24 23:00:00+00:00,DL011
21310,True,False,2021-09-25 00:00:00+00:00,DL011
21311,True,False,2021-09-25 01:00:00+00:00,DL011
21312,True,False,2021-09-25 02:00:00+00:00,DL011
21313,True,False,2021-09-25 03:00:00+00:00,DL011
21314,True,False,2021-09-25 04:00:00+00:00,DL011
21315,True,False,2021-09-25 05:00:00+00:00,DL011
21316,True,False,2021-09-25 06:00:00+00:00,DL011
21317,True,False,2021-09-25 07:00:00+00:00,DL011
21318,True,False,2021-09-25 08:00:00+00:00,DL011
21319,True,False,2021-09-25 09:00:00+00:00,DL011
21320,True,False,2021-09-25 10:00:00+00:00,DL011
21321,True,False,2021-09-25 11:00:00+00:00,DL011
21322,True,False,2021-09-25 12:00:00+00:00,DL011
21323,True,False,2021-09-25 13:00:00+00:00,DL011
21324,True,False,2021-09-25 14:00:00+00:00,DL011
21325,True,False,2021-09-25 15:00:00+00:00,DL011
21326,True,False,2021-09-25 16:00:00+00:00,DL011
21327,True,False,2021-09-25 17:00:00+00:00,DL011
21328,True,False,2021-09-25 18:00:00+00:00,DL011
21329,True,False,2021-09-25 19:00:00+00:00,DL011
21330,True,False,2021-09-25 20:00:00+00:00,DL011
21331,True,False,2021-09-25 21:00:00+00:00,DL011
21332,True,False,2021-09-25 22:00:00+00:00,DL011
21333,True,False,2021-09-25 23:00:00+00:00,DL011
21334,True,False,2021-09-26 00:00:00+00:00,DL011
21335,True,False,2021-09-26 01:00:00+00:00,DL011
21336,True,False,2021-09-26 02:00:00+00:00,DL011
21337,True,False,2021-09-26 03:00:00+00:00,DL011
21338,True,False,2021-09-26 04:00:00+00:00,DL011
21339,True,False,2021-09-26 05:00:00+00:00,DL011
21340,True,False,2021-09-26 06:00:00+00:00,DL011
21341,True,False,2021-09-26 07:00:00+00:00,DL011
21342,True,False,2021-09-26 08:00:00+00:00,DL011
21343,True,False,2021-09-26 09:00:00+00:00,DL011
21344,True,False,2021-09-26 10:00:00+00:00,DL011
21345,True,False,2021-09-26 11:00:00+00:00,DL011
21346,True,False,2021-09-26 12:00:00+00:00,DL011
21347,True,False,2021-09-26 13:00:00+00:00,DL011
21348,True,False,2021-09-26 14:00:00+00:00,DL011
21349,True,False,2021-09-26 15:00:00+00:00,DL011
21350,True,False,2021-09-26 16:00:00+00:00,DL011
21351,True,False,2021-09-26 17:00:00+00:00,DL011
21352,True,False,2021-09-26 18:00:00+00:00,DL011
21353,True,False,2021-09-26 19:00:00+00:00,DL011
21354,True,False,2021-09-26 20:00:00+00:00,DL011
21355,True,False,2021-09-26 21:00:00+00:00,DL011
21356,True,False,2021-09-26 22:00:00+00:00,DL011
21357,True,False,2021-09-26 23:00:00+00:00,DL011
21358,True,False,2021-09-27 00:00:00+00:00,DL011
21359,True,False,2021-09-27 01:00:00+00:00,DL011
21360,True,False,2021-09-27 02:00:00+00:00,DL011
21361,True,False,2021-09-27 03:00:00+00:00,DL011
21362,True,False,2021-09-27 04:00:00+00:00,DL011
21363,True,False,2021-09-27 05:00:00+00:00,DL011
21364,True,False,2021-09-27 06:00:00+00:00,DL011
21365,True,False,2021-09-27 07:00:00+00:00,DL011
21366,True,False,2021-09-27 08:00:00+00:00,DL011
21367,True,False,2021-09-27 09:00:00+00:00,DL011
21368,True,False,2021-09-27 10:00:00+00:00,DL011
21369,True,False,2021-09-27 11:00:00+00:00,DL011
21370,True,False,2021-09-27 12:00:00+00:00,DL011
21371,True,False,2021-09-27 13:00:00+00:00,DL011
21372,True,False,2021-09-27 14:00:00+00:00,DL011
21373,True,False,2021-09-27 15:00:00+00:00,DL011
21374,True,False,2021-09-27 16:00:00+00:00,DL011
21375,True,False,2021-09-27 17:00:00+00:00,DL011
21376,True,False,2021-09-27 18:00:00+00:00,DL011
21377,True,False,2021-09-27 19:00:00+00:00,DL011
21378,True,False,2021-09-27 20:00:00+00:00,DL011
21379,True,False,2021-09-27 21:00:00+00:00,DL011
21380,True,False,2021-09-27 22:00:00+00:00,DL011
21381,True,False,2021-09-27 23:00:00+00:00,DL011
21382,True,False,2021-09-28 00:00:00+00:00,DL011
21383,True,False,2021-09-28 01:00:00+00:00,DL011
21384,True,False,2021-09-28 02:00:00+00:00,DL011
21385,True,False,2021-09-28 03:00:00+00:00,DL011
21386,True,False,2021-09-28 04:00:00+00:00,DL011
21387,True,False,2021-09-28 05:00:00+00:00,DL011
21388,True,False,2021-09-28 06:00:00+00:00,DL011
21389,True,False,2021-09-28 07:00:00+00:00,DL011
21390,True,False,2021-09-28 08:00:00+00:00,DL011
21391,True,False,2021-09-28 09:00:00+00:00,DL011
21392,True,False,2021-09-28 10:00:00+00:00,DL011
21393,True,False,2021-09-28 11:00:00+00:00,DL011
21394,True,False,2021-09-28 12:00:00+00:00,DL011
21395,True,False,2021-09-28 13:00:00+00:00,DL011
21396,True,False,2021-09-28 14:00:00+00:00,DL011
21397,True,False,2021-09-28 15:00:00+00:00,DL011
21398,True,False,2021-09-28 16:00:00+00:00,DL011
21399,True,False,2021-09-28 17:00:00+00:00,DL011
21400,True,False,2021-09-28 18:00:00+00:00,DL011
21401,True,False,2021-09-28 19:00:00+00:00,DL011
21402,True,False,2021-09-28 20:00:00+00:00,DL011
21403,True,False,2021-09-28 21:00:00+00:00,DL011
21404,True,False,2021-09-28 22:00:00+00:00,DL011
21405,True,False,2021-09-28 23:00:00+00:00,DL011
21406,True,False,2021-09-29 00:00:00+00:00,DL011
21407,True,False,2021-09-29 01:00:00+00:00,DL011
21408,True,False,2021-09-29 02:00:00+00:00,DL011
21409,True,False,2021-09-29 03:00:00+00:00,DL011
21410,True,False,2021-09-29 04:00:00+00:00,DL011
21411,True,False,2021-09-29 05:00:00+00:00,DL011
21412,True,False,2021-09-29 06:00:00+00:00,DL011
21413,True,False,2021-09-29 07:00:00+00:00,DL011
21414,True,False,2021-09-29 08:00:00+00:00,DL011
21415,True,False,2021-09-29 09:00:00+00:00,DL011
21416,True,False,2021-09-29 10:00:00+00:00,DL011
21417,True,False,2021-09-29 11:00:00+00:00,DL011
21418,True,False,2021-09-29 12:00:00+00:00,DL011
21419,True,False,2021-09-29 13:00:00+00:00,DL011
21420,True,False,2021-09-29 14:00:00+00:00,DL011
21421,True,False,2021-09-29 15:00:00+00:00,DL011
21422,True,False,2021-09-29 16:00:00+00:00,DL011
21423,True,False,2021-09-29 17:00:00+00:00,DL011
21424,True,False,2021-09-29 18:00:00+00:00,DL011
21425,True,False,2021-09-29 19:00:00+00:00,DL011
21426,True,False,2021-09-29 20:00:00+00:00,DL011
21427,True,False,2021-09-29 21:00:00+00:00,DL011
21428,True,False,2021-09-29 22:00:00+00:00,DL011
21429,True,False,2021-09-29 23:00:00+00:00,DL011
21430,True,False,2021-09-30 00:00:00+00:00,DL011
21431,True,False,2021-09-30 01:00:00+00:00,DL011
21432,True,False,2021-09-30 02:00:00+00:00,DL011
21433,True,False,2021-09-30 03:00:00+00:00,DL011
21434,True,False,2021-09-30 04:00:00+00:00,DL011
21435,True,False,2021-09-30 05:00:00+00:00,DL011
21436,True,False,2021-09-30 06:00:00+00:00,DL011
21437,True,False,2021-09-30 07:00:00+00:00,DL011
21438,True,False,2021-09-30 08:00:00+00:00,DL011
21439,True,False,2021-09-30 09:00:00+00:00,DL011
21440,True,False,2021-09-30 10:00:00+00:00,DL011
21441,True,False,2021-09-30 11:00:00+00:00,DL011
21442,True,False,2021-09-30 12:00:00+00:00,DL011
21443,True,False,2021-09-30 13:00:00+00:00,DL011
21444,True,False,2021-09-30 14:00:00+00:00,DL011
21445,True,False,2021-09-30 15:00:00+00:00,DL011
21446,True,False,2021-09-30 16:00:00+00:00,DL011
21447,True,False,2021-09-30 17:00:00+00:00,DL011
21448,True,False,2021-09-30 18:00:00+00:00,DL011
21449,True,False,2021-09-30 19:00:00+00:00,DL011
21450,True,False,2021-09-30 20:00:00+00:00,DL011
21451,True,False,2021-09-30 21:00:00+00:00,DL011
21452,True,False,2021-09-30 22:00:00+00:00,DL011
21453,True,False,2021-09-30 23:00:00+00:00,DL011
21454,True,False,2021-10-01 00:00:00+00:00,DL011
21455,True,False,2021-10-01 01:00:00+00:00,DL011
21456,True,False,2021-10-01 02:00:00+00:00,DL011
21457,True,False,2021-10-01 03:00:00+00:00,DL011
21458,True,False,2021-10-01 04:00:00+00:00,DL011
21459,True,False,2021-10-01 05:00:00+00:00,DL011
21460,True,False,2021-10-01 06:00:00+00:00,DL011
21461,True,False,2021-10-01 07:00:00+00:00,DL011
21462,True,False,2021-10-01 08:00:00+00:00,DL011
21463,True,False,2021-10-01 09:00:00+00:00,DL011
21464,True,False,2021-10-01 10:00:00+00:00,DL011
21465,True,False,2021-10-01 11:00:00+00:00,DL011
21466,True,False,2021-10-01 12:00:00+00:00,DL011
21467,True,False,2021-10-01 13:00:00+00:00,DL011
21468,True,False,2021-10-01 14:00:00+00:00,DL011
21469,True,False,2021-10-01 15:00:00+00:00,DL011
21470,True,False,2021-10-01 16:00:00+00:00,DL011
21471,True,False,2021-10-01 17:00:00+00:00,DL011
21472,True,False,2021-10-01 18:00:00+00:00,DL011
21473,True,False,2021-10-01 19:00:00+00:00,DL011
21474,True,False,2021-10-01 20:00:00+00:00,DL011
21475,True,False,2021-10-01 21:00:00+00:00,DL011
21476,True,False,2021-10-01 22:00:00+00:00,DL011
21477,True,False,2021-10-01 23:00:00+00:00,DL011
21478,True,False,2021-10-02 00:00:00+00:00,DL011
21479,True,False,2021-10-02 01:00:00+00:00,DL011
21480,True,False,2021-10-02 02:00:00+00:00,DL011
21481,True,False,2021-10-02 03:00:00+00:00,DL011
21482,True,False,2021-10-02 04:00:00+00:00,DL011
21483,True,False,2021-10-02 05:00:00+00:00,DL011
21484,True,False,2021-10-02 06:00:00+00:00,DL011
21485,True,False,2021-10-02 07:00:00+00:00,DL011
21486,True,False,2021-10-02 08:00:00+00:00,DL011
21487,True,False,2021-10-02 09:00:00+00:00,DL011
21488,True,False,2021-10-02 10:00:00+00:00,DL011
21489,True,False,2021-10-02 11:00:00+00:00,DL011
21490,True,False,2021-10-02 12:00:00+00:00,DL011
21491,True,False,2021-10-02 13:00:00+00:00,DL011
21492,True,False,2021-10-02 14:00:00+00:00,DL011
21493,True,False,2021-10-02 15:00:00+00:00,DL011
21494,True,False,2021-10-02 16:00:00+00:00,DL011
21495,True,False,2021-10-02 17:00:00+00:00,DL011
21496,True,False,2021-10-02 18:00:00+00:00,DL011
21497,True,False,2021-10-02 19:00:00+00:00,DL011
21498,True,False,2021-10-02 20:00:00+00:00,DL011
21499,True,False,2021-10-02 21:00:00+00:00,DL011
21500,True,False,2021-10-02 22:00:00+00:00,DL011
21501,True,False,2021-10-02 23:00:00+00:00,DL011
21502,True,False,2021-10-03 00:00:00+00:00,DL011
21503,True,False,2021-10-03 01:00:00+00:00,DL011
21504,True,False,2021-10-03 02:00:00+00:00,DL011
21505,True,False,2021-10-03 03:00:00+00:00,DL011
21506,True,False,2021-10-03 04:00:00+00:00,DL011
21507,True,False,2021-10-03 05:00:00+00:00,DL011
21508,True,False,2021-10-03 06:00:00+00:00,DL011
21509,True,False,2021-10-03 07:00:00+00:00,DL011
21510,True,False,2021-10-03 08:00:00+00:00,DL011
21511,True,False,2021-10-03 09:00:00+00:00,DL011
21512,True,False,2021-10-03 10:00:00+00:00,DL011
21513,True,False,2021-10-03 11:00:00+00:00,DL011
21514,True,False,2021-10-03 12:00:00+00:00,DL011
21515,True,False,2021-10-03 13:00:00+00:00,DL011
21516,True,False,2021-10-03 14:00:00+00:00,DL011
21517,True,False,2021-10-03 15:00:00+00:00,DL011
21518,True,False,2021-10-03 16:00:00+00:00,DL011
21519,True,False,2021-10-03 17:00:00+00:00,DL011
21520,True,False,2021-10-03 18:00:00+00:00,DL011
21521,True,False,2021-10-03 19:00:00+00:00,DL011
21522,True,False,2021-10-03 20:00:00+00:00,DL011
21523,True,False,2021-10-03 21:00:00+00:00,DL011
21524,True,False,2021-10-03 22:00:00+00:00,DL011
21525,True,False,2021-10-03 23:00:00+00:00,DL011
21526,True,False,2021-10-04 00:00:00+00:00,DL011
21527,True,False,2021-10-04 01:00:00+00:00,DL011
21528,True,False,2021-10-04 02:00:00+00:00,DL011
21529,True,False,2021-10-04 03:00:00+00:00,DL011
21530,True,False,2021-10-04 04:00:00+00:00,DL011
21531,True,False,2021-10-04 05:00:00+00:00,DL011
21532,True,False,2021-10-04 06:00:00+00:00,DL011
21533,True,False,2021-10-04 07:00:00+00:00,DL011
21534,True,False,2021-10-04 08:00:00+00:00,DL011
21535,True,False,2021-10-04 09:00:00+00:00,DL011
21536,True,False,2021-10-04 10:00:00+00:00,DL011
21537,True,False,2021-10-04 11:00:00+00:00,DL011
21538,True,False,2021-10-04 12:00:00+00:00,DL011
21539,True,False,2021-10-04 13:00:00+00:00,DL011
21540,True,False,2021-10-04 14:00:00+00:00,DL011
21541,True,False,2021-10-04 15:00:00+00:00,DL011
21542,True,False,2021-10-04 16:00:00+00:00,DL011
21543,True,False,2021-10-04 17:00:00+00:00,DL011
21544,True,False,2021-10-04 18:00:00+00:00,DL011
21545,True,False,2021-10-04 19:00:00+00:00,DL011
21546,True,False,2021-10-04 20:00:00+00:00,DL011
21547,True,False,2021-10-04 21:00:00+00:00,DL011
21548,True,False,2021-10-04 22:00:00+00:00,DL011
21549,True,False,2021-10-04 23:00:00+00:00,DL011
21550,True,False,2021-10-05 00:00:00+00:00,DL011
21551,True,False,2021-10-05 01:00:00+00:00,DL011
21552,True,False,2021-10-05 02:00:00+00:00,DL011
21553,True,False,2021-10-05 03:00:00+00:00,DL011
21554,True,False,2021-10-05 04:00:00+00:00,DL011
21555,True,False,2021-10-05 05:00:00+00:00,DL011
21556,True,False,2021-10-05 06:00:00+00:00,DL011
21557,True,False,2021-10-05 07:00:00+00:00,DL011
21558,True,False,2021-10-05 08:00:00+00:00,DL011
21559,True,False,2021-10-05 09:00:00+00:00,DL011
21560,True,False,2021-10-05 10:00:00+00:00,DL011
21561,True,False,2021-10-05 11:00:00+00:00,DL011
21562,True,False,2021-10-05 12:00:00+00:00,DL011
21563,True,False,2021-10-05 13:00:00+00:00,DL011
21564,True,False,2021-10-05 14:00:00+00:00,DL011
21565,True,False,2021-10-05 15:00:00+00:00,DL011
21566,True,False,2021-10-05 16:00:00+00:00,DL011
21567,True,False,2021-10-05 17:00:00+00:00,DL011
21568,True,False,2021-10-05 18:00:00+00:00,DL011
21569,True,False,2021-10-05 19:00:00+00:00,DL011
21570,True,False,2021-10-05 20:00:00+00:00,DL011
21571,True,False,2021-10-05 21:00:00+00:00,DL011
21572,True,False,2021-10-05 22:00:00+00:00,DL011
21573,True,False,2021-10-05 23:00:00+00:00,DL011
21574,True,False,2021-10-06 00:00:00+00:00,DL011
21575,True,False,2021-10-06 01:00:00+00:00,DL011
21576,True,False,2021-10-06 02:00:00+00:00,DL011
21577,True,False,2021-10-06 03:00:00+00:00,DL011
21578,True,False,2021-10-06 04:00:00+00:00,DL011
21579,True,False,2021-10-06 05:00:00+00:00,DL011
21580,True,False,2021-10-06 06:00:00+00:00,DL011
21581,True,False,2021-10-06 07:00:00+00:00,DL011
21582,True,False,2021-10-06 08:00:00+00:00,DL011
21583,True,False,2021-10-06 09:00:00+00:00,DL011
21584,True,False,2021-10-06 10:00:00+00:00,DL011
21585,True,False,2021-10-06 11:00:00+00:00,DL011
21586,True,False,2021-10-06 12:00:00+00:00,DL011
21587,True,False,2021-10-06 13:00:00+00:00,DL011
21588,True,False,2021-10-06 14:00:00+00:00,DL011
21589,True,False,2021-10-06 15:00:00+00:00,DL011
21590,True,False,2021-10-06 16:00:00+00:00,DL011
21591,True,False,2021-10-06 17:00:00+00:00,DL011
21592,True,False,2021-10-06 18:00:00+00:00,DL011
21593,True,False,2021-10-06 19:00:00+00:00,DL011
21594,True,False,2021-10-06 20:00:00+00:00,DL011
21595,True,False,2021-10-06 21:00:00+00:00,DL011
21596,True,False,2021-10-06 22:00:00+00:00,DL011
21597,True,False,2021-10-06 23:00:00+00:00,DL011
21598,True,False,2021-10-07 00:00:00+00:00,DL011
21599,True,False,2021-10-07 01:00:00+00:00,DL011
21600,True,False,2021-10-07 02:00:00+00:00,DL011
21601,True,False,2021-10-07 03:00:00+00:00,DL011
21602,True,False,2021-10-07 04:00:00+00:00,DL011
21603,True,False,2021-10-07 05:00:00+00:00,DL011
21604,True,False,2021-10-07 06:00:00+00:00,DL011
21605,True,False,2021-10-07 07:00:00+00:00,DL011
21606,True,False,2021-10-07 08:00:00+00:00,DL011
21607,True,False,2021-10-07 09:00:00+00:00,DL011
21608,True,False,2021-10-07 10:00:00+00:00,DL011
21609,True,False,2021-10-07 11:00:00+00:00,DL011
21610,True,False,2021-10-07 12:00:00+00:00,DL011
21611,True,False,2021-10-07 13:00:00+00:00,DL011
21612,True,False,2021-10-07 14:00:00+00:00,DL011
21613,True,False,2021-10-07 15:00:00+00:00,DL011
21614,True,False,2021-10-07 16:00:00+00:00,DL011
21615,True,False,2021-10-07 17:00:00+00:00,DL011
21616,True,False,2021-10-07 18:00:00+00:00,DL011
21617,True,False,2021-10-07 19:00:00+00:00,DL011
21618,True,False,2021-10-07 20:00:00+00:00,DL011
21619,True,False,2021-10-07 21:00:00+00:00,DL011
21620,True,False,2021-10-07 22:00:00+00:00,DL011
21621,True,False,2021-10-07 23:00:00+00:00,DL011
21622,True,False,2021-10-08 00:00:00+00:00,DL011
21623,True,False,2021-10-08 01:00:00+00:00,DL011
21624,True,False,2021-10-08 02:00:00+00:00,DL011
21625,True,False,2021-10-08 03:00:00+00:00,DL011
21626,True,False,2021-10-08 04:00:00+00:00,DL011
21627,True,False,2021-10-08 05:00:00+00:00,DL011
21628,True,False,2021-10-08 06:00:00+00:00,DL011
21629,True,False,2021-10-08 07:00:00+00:00,DL011
21630,True,False,2021-10-08 08:00:00+00:00,DL011
21631,True,False,2021-10-08 09:00:00+00:00,DL011
21632,True,False,2021-10-08 10:00:00+00:00,DL011
21633,True,False,2021-10-08 11:00:00+00:00,DL011
21634,True,False,2021-10-08 12:00:00+00:00,DL011
21635,True,False,2021-10-08 13:00:00+00:00,DL011
21636,True,False,2021-10-08 14:00:00+00:00,DL011
21637,True,False,2021-10-08 15:00:00+00:00,DL011
21638,True,False,2021-10-08 16:00:00+00:00,DL011
21639,True,False,2021-10-08 17:00:00+00:00,DL011
21640,True,False,2021-10-08 18:00:00+00:00,DL011
21641,True,False,2021-10-08 19:00:00+00:00,DL011
21642,True,False,2021-10-08 20:00:00+00:00,DL011
21643,True,False,2021-10-08 21:00:00+00:00,DL011
21644,True,False,2021-10-08 22:00:00+00:00,DL011
21645,True,False,2021-10-08 23:00:00+00:00,DL011
21646,True,False,2021-10-09 00:00:00+00:00,DL011
21647,True,False,2021-10-09 01:00:00+00:00,DL011
21648,True,False,2021-10-09 02:00:00+00:00,DL011
21649,True,False,2021-10-09 03:00:00+00:00,DL011
21650,True,False,2021-10-09 04:00:00+00:00,DL011
21651,True,False,2021-10-09 05:00:00+00:00,DL011
21652,True,False,2021-10-09 06:00:00+00:00,DL011
21653,True,False,2021-10-09 07:00:00+00:00,DL011
21654,True,False,2021-10-09 08:00:00+00:00,DL011
21655,True,False,2021-10-09 09:00:00+00:00,DL011
21656,True,False,2021-10-09 10:00:00+00:00,DL011
21657,True,False,2021-10-09 11:00:00+00:00,DL011
21658,True,False,2021-10-09 12:00:00+00:00,DL011
21659,True,False,2021-10-09 13:00:00+00:00,DL011
21660,True,False,2021-10-09 14:00:00+00:00,DL011
21661,True,False,2021-10-09 15:00:00+00:00,DL011
21662,True,False,2021-10-09 16:00:00+00:00,DL011
21663,True,False,2021-10-09 17:00:00+00:00,DL011
21664,True,False,2021-10-09 18:00:00+00:00,DL011
21665,True,False,2021-10-09 19:00:00+00:00,DL011
21666,True,False,2021-10-09 20:00:00+00:00,DL011
